Title;Video ID;Published At;Keyword;Likes;Comments;Views
PSYQUI - Education;IAgTv8b20Dg;30/05/2019;education;26171.0;577.0;1451335.0
The Price of Education In China | Gen 跟 China;ovxXYMsz37g;11/06/2022;education;3749.0;715.0;167574.0
Pink Floyd - We Don&#39;;;;;;
Financial Education | The 4 Rules Of Being Financially Literate;q5JWp47z4bY;29/07/2020;education;37645.0;2115.0;753025.0
RSA ANIMATE: Changing Education Paradigms;zDZFcDGpL4U;14/10/2010;education;130817.0;6868.0;17103736.0
I Tried to Speedrun Minecraft Education Edition;VxoXfpr6spc;05/02/2021;education;222713.0;12557.0;6281449.0
How School Makes Kids Less Intelligent | Eddy Zhong | TEDxYouth@BeaconStreet;2Yt6raj-S1M;06/02/2015;education;310589.0;23024.0;6701666.0
The Importance Of Education - What&#39;;;;;;
The U.S. Is Dealing With A Teacher Shortage  Education Secretary;PAlgOvXOewM;16/08/2022;education;908.0;932.0;37905.0
Education should be a right for all  not a privilege for the few.;I0dKGM_B3ys;24/08/2022;education;1445.0;296.0;6611.0
Every State Ranked by Education. (All 50 US States);BvbxH9PFcSI;23/08/2022;education;2951.0;580.0;63675.0
Growing Number Of High Schoolers Are Opting Out Of Higher Education;JggwEgBFm3o;10/08/2022;education;1237.0;709.0;65745.0
Daryl Hall &amp;;;;;;
The Future of Education - Yuval Noah Harari &amp;;;;;;
How Pratham Mittal Is Fixing Indian Business Education?;BzOrENKvfV4;23/08/2022;education;324.0;51.0;6631.0
Minecraft but you can CHOOSE YOUR YOUTUBER...;3NPXe9tqAfc;23/08/2022;minecraft;6559.0;257.0;157301.0
I Google Translated MINECRAFT 200 Times...;D3Xz9SwOi7I;24/08/2022;minecraft;28195.0;2588.0;943664.0
Why do these SCARY DOCTORS PERFORM RADIATION SURGERY ON A VILLAGER in Minecraft ? SCARY VILLAGER !;p-poNhIoWI8;24/08/2022;minecraft;992.0;18.0;59749.0
Monster School : BABY MONSTERS GIANT RUSH RUN CHALLENGE 3 - Minecraft Animation;06mX6Af3Amg;23/08/2022;minecraft;1796.0;47.0;77345.0
Busting 100 Minecraft Myths In 24 Hours;yQHIbI5eFe0;24/08/2022;minecraft;5524.0;526.0;206418.0
*SHOCKING* 8 INSANE Things Done By Minecraft Players That Will Blow Your Mind 😱;ysfw9ccb-vE;24/08/2022;minecraft;9633.0;179.0;88788.0
Incredibly CURSED Minecraft Mods;CrUkeMM-gis;23/08/2022;minecraft;17548.0;664.0;481643.0
O Vídeo Mais Visto de Minecraft!;F530cN4t4-I;24/08/2022;minecraft;28878.0;605.0;544761.0
Teaching Preston How To LADDER CLUTCH in Minecraft Bedwars...;QCY71hdGOl8;24/08/2022;minecraft;12675.0;909.0;167962.0
I Survived 100 Days on a SURVIVAL ISLAND in Minecraft Hardcore...;zDv2B606lvg;07/02/2021;minecraft;345943.0;11838.0;18380002.0
GEBURT bis TOD als Minecraft SPINNE! ✿ [Deutsch/HD];hI-NdCkqPEU;24/08/2022;minecraft;2586.0;98.0;52954.0
ASI serán las VOTACIONES MC LIVE 2022!;zRRCD_hYiLI;24/08/2022;minecraft;98631.0;3188.0;1044608.0
Minecraft wait what meme part 281 (Yoshie NextBot);D6S4wlmGs8Y;24/08/2022;minecraft;1809.0;65.0;94188.0
Bir Minecraft Efsanesi: BİLLY VE GİZEMLİ HİKAYESİ;2DvcGeGCU18;24/08/2022;minecraft;23676.0;1913.0;167863.0
Eu sobrevivi 100 DIAS como GODZILLA no Minecraft HARDCORE!;1r4rKBVHki8;24/08/2022;minecraft;31710.0;456.0;444036.0
I found SECRET ROAD to OBUNGA PLANET in MINECRAFT animation! THE MAN FROM WINDOW Scooby;#NOM?;23/08/2022;minecraft;1333.0;22.0;119487.0
Minecraft  But It Gets More Realistic...;E5sYdqtJzHw;11/08/2022;minecraft;54092.0;2452.0;1655085.0
Hice MINECRAFT RTX para ANDROID en 24 HORAS;STMEBpBHvAo;24/08/2022;minecraft;16605.0;849.0;183096.0
7 Security Build Hacks vs Pillagers - Minecraft;dUdp_MSKMwA;23/02/2022;minecraft;287909.0;6424.0;23169378.0
ELE VAI ME BATER SE EU NÃO CONCLUIR ESSES DESAFIOS NO MINECRAFT;G5Wdx2v2LYY;24/08/2022;minecraft;11316.0;850.0;187063.0
Minecraft  ale KOLORY CHCĄ NAS ZABIĆ!;2yYybr_dFwk;24/08/2022;minecraft;12935.0;80.0;129591.0
MÌNH SINH TỒN 100 NGÀY LÀM QUÂN CÁCH MẠNG TRONG MINECRAFT ONE PIECE SIÊU KHÓ VÀ MẠNH QUÁ TRỜI !!;gjjGa8eIRk4;24/08/2022;minecraft;4279.0;171.0;188490.0
Nguồn gốc của ALLAY | Giả thuyết MINECRAFT | Gamechan;iZ3fFX_xeqg;24/08/2022;minecraft;2815.0;79.0;97537.0
Hilariously FAKE Minecraft Speedruns...;P891I3YCQf0;21/08/2022;minecraft;11751.0;659.0;408227.0
BRUTÁLIS SHULKER FARM! MINECRAFT MESTERFOKON 77.;kdfO2S83VFo;24/08/2022;minecraft;7246.0;464.0;88247.0
CONSEGUI NOVOS TOTENS COM SUPER PODERES NO MINECRAFT!!;ycS19p7EgNM;23/08/2022;minecraft;26848.0;239.0;273349.0
Minecraft  ale MOGĘ ZABIERAĆ UMIEJĘTNOŚCI MOBÓW!;RoaX4PPi6Mo;24/08/2022;minecraft;5675.0;54.0;70181.0
I Made 100 Players Survive Zombie Island Civilization in Minecraft...;4Uhqaf5ERfs;20/08/2022;minecraft;64464.0;3171.0;1564078.0
Minecraft but I have 1 000 000 diamonds;vl9E6lND4V0;24/08/2022;minecraft;20892.0;622.0;795386.0
I Google Translated Minecraft Mobs 1 000 Times;3F4VGLqrIIk;24/08/2022;minecraft;4510.0;264.0;276901.0
TANI AQUAPARK 1$ vs DROGI AQUAPARK 100000$ W MINECRAFT?! GPLAY &amp;;;;;;
Vengo ADOTTATO Da Una Famiglia Di RAINBOW FRIENDS Su Minecraft!;Z3KtXzvSXOo;24/08/2022;minecraft;10676.0;399.0;111027.0
I Survived 100 Days as a WARDEN in Minecraft;_-OvXMbWFGw;13/08/2022;minecraft;35092.0;1804.0;1815767.0
Minecraft NOOB vs PRO: MODERN SECRET BASE BUILD CHALLENGE;NSh5SW8jgKE;24/07/2022;minecraft;88340.0;2982.0;6734947.0
Tóm Tắt 300 Ngày Sinh Tồn Minecraft Siêu Pixelmon Mình Bắt Bộ 3 Sáng Tạo !!;4ItYIOFQ4Ek;24/08/2022;minecraft;1184.0;54.0;50148.0
One Block VS My HATER In Minecraft!;RPZPjPmCheg;24/08/2022;minecraft;3396.0;116.0;145497.0
Minecraft  But Health Multiplies Every Time You Mine || Minecraft Mods || Minecraft gameplay Tamil;EkOFRoBW67s;24/08/2022;minecraft;1229.0;24.0;22525.0
CONHEÇA O PINK DO RAINBOW FRIENDS NO MINECRAFT !! ( RAINBOW FRIENDS  );YHl1X1Yc-mA;23/08/2022;minecraft;2716.0;53.0;66379.0
Minecraft Speedrunner VS $1 000 000 MrBeast Challenge;wwkH0prchjQ;30/07/2022;minecraft;1251353.0;71682.0;18565979.0
FERİTED VS MİNECRAFT #305;qx1pOY5KtoY;23/08/2022;minecraft;6642.0;312.0;314438.0
20 Minecraft Block Facts You Maybe Didn&#39;;;;;;
Monster School : I am Fearless...Bad Mother Herobrine - Sad Story - Minecraft Animation;wVb7IkL690A;23/08/2022;minecraft;2779.0;83.0;187668.0
THEMURAT VS MINECRAFT #159;3qu5y7J2JcY;23/08/2022;minecraft;8260.0;1127.0;216482.0
GROWING UP as RAINBOW FRIENDS In Minecraft!;nEqThvdVX2o;14/08/2022;minecraft;83345.0;4558.0;4452337.0
CO ROBI BOBO na MOIM KOMPUTERZE o 3:00 w NOCY gdy ŚPIĘ w PRAWDZIWYM ŻYCIU? 😰;ketierIoqww;24/08/2022;minecraft;2963.0;193.0;50724.0
BastiGHG vs. NEUE ENDBOSSE (EVIL BASTIGHG);nBYjG5aApQE;23/08/2022;minecraft;37251.0;1452.0;389051.0
TESTING Viral Minecraft Build Hacks That Actually Work;9G0t1bJEP4g;24/08/2022;minecraft;8560.0;152.0;107957.0
Why did THESE VILLAGERS BURIED ME ALIVE in Minecraft ? HOW TO SURVIVE UNDERGROUND ?;5BtAcOHt310;24/08/2022;minecraft;4160.0;122.0;218182.0
1.19.21 OUT NOW - New Cape &amp;;;;;;
I OPENED MY OWN ARCADE SHOP;WBK2_lD7KGA;24/08/2022;minecraft;298445.0;15610.0;3773387.0
SAT AUGUST LAST MINUTE TIPS!;VK67DyaJpj4;24/08/2022;sat;407.0;69.0;7163.0
ULTIMATE SAT READING GUIDE TO IMPROVE YOUR SCORE 300 POINTS!;_nEEYe9nvx8;19/08/2022;sat;506.0;35.0;10309.0
how to get a 1500+ on the SAT | how to study  study plan  motivation + section tips  resources 📚;F1H7k_O_Cis;16/08/2021;sat;8860.0;238.0;140916.0
SAT AUGUST GUIDE TO IMPROVE SCORE 200+ POINTS! ULTIMATE TIPS AND BEST PRACTICES!;2RJ9vI-_G5k;16/08/2022;sat;586.0;83.0;12464.0
How to get a perfect score on the SAT reading section: tips from a 1600 scorer;9Y5UOVGR1qc;28/11/2020;sat;51658.0;1455.0;876309.0
SAT Math Prep - No Calculator Practice Test 1;2wejLVabgKM;01/12/2019;sat;18806.0;1403.0;689166.0
Day 1 of 14 days of SAT Prep Lessons! By a 1590 SAT Scorer! SAT Math Formulas and Writing Rules!;naG265Nefoo;30/03/2021;sat;3562.0;118.0;87567.0
How I Improved My SAT Score by 300+ Points: 5 Life-Saving Study Tips  Practice Books You NEED to Use;kSPcjmZdAuI;26/07/2020;sat;15128.0;639.0;338212.0
How to get a PERFECT 800 on the SAT Math Section: 13 Strategies to maximize your score;OCOlne56VYc;23/11/2019;sat;38148.0;3767.0;932919.0
SAT Math Test Prep Online Crash Course Algebra &amp;;;;;;
What&#39;;;;;;
How I Got A 1530 on the SAT Without Studying (Part 1);Ky4juPl-lK4;13/08/2020;sat;15036.0;1563.0;385709.0
The problem with America&#39;;;;;;
SAT Math Test FULL Review (50 Problems) || Algebra &amp;;;;;;
SAT AUGUST TIPS AND TRICKS! DETAILED SAT GUIDE FOR NEW SAT!;jZrHzU1orc8;08/07/2022;sat;1115.0;121.0;25201.0
Asking Yale Students How They Got Into Yale | GPA  SAT/ACT  Extracurriculars &amp;;;;;;
SAT Exam Prep | Tips from a Harvard grad;f_S5png6OhY;28/09/2020;sat;18698.0;1258.0;400968.0
SAT® Reading: How to Crack a 700! Tips &amp;;;;;;
SAT Reading Tips: How I Answered All 52 Reading Questions in 8 MINUTES;k1VOUvAjUDo;25/10/2019;sat;70001.0;2654.0;1879805.0
How to get a perfect score on the SAT writing section: tips from a 1600 scorer;KXF9u9iZRM8;28/11/2020;sat;10660.0;363.0;196727.0
SAT Reading: The Ultimate Guessing Trick;2ycFoqPEYG4;03/03/2020;sat;70562.0;3866.0;2535222.0
SAT AUGUST ULTIMATE STUDY ROUTINE GUIDE!;kOC2QswhrXM;02/08/2022;sat;1786.0;257.0;30191.0
Adults Take The SAT (Again);PJRhPrLJ4Oo;24/05/2015;sat;48633.0;4129.0;4154143.0
SAT Math COMPLETE Test Review (50 Problems) || Algebra &amp;;;;;;
How I Got a 1500+ on the SAT | ONE WEEK Study Plan Prep Tips;i-jFcw-lGho;16/08/2020;sat;9354.0;766.0;210192.0
SAT® Tips and Trickzzz: Three Tips and Strategies to INCREASE Your Score!;-9hjdvULDyc;11/03/2022;sat;503.0;52.0;13591.0
How I got a 1500+ on the SAT: DOs/DONTs  Advice  Best Books  How to Study  What You Need to Know;uQr-I8OsSjo;05/01/2019;sat;30046.0;2138.0;674979.0
How the SAT is Scored;MDoc0qoKSHA;08/11/2018;sat;863.0;102.0;61085.0
Last Minute SAT® Tips: What to Study the Night Before the Exam;ht5vd3wNw0Y;08/03/2018;sat;7675.0;1875.0;327146.0
Mase GAVE UP HIS BIBLE AGAIN to join Snoop Dogg and Death Row (YOU MUST SEE THIS);bb3ilyJAWfM;05/08/2022;sat;1218.0;258.0;45214.0
How to get a perfect score on the SAT math section: tips from a 1600 scorer;DrTNxpJl2Cg;28/11/2020;sat;13503.0;400.0;273900.0
Katt Williams ATTACKED by Fans for NOT being Funny (YOU MUST SEE THIS);mJ2ep2XoDS0;23/05/2022;sat;2043.0;257.0;25291.0
SAT Practice Test 2022: Mock Proctor with Timer and Breaks!;1nhGDFGkozk;17/10/2020;sat;1529.0;50.0;66259.0
SAT AUGUST ULTIMATE TRICKS GUIDE!;PNslmbe6SW0;23/07/2022;sat;1111.0;40.0;20897.0
Last Minute Cram Tips for the SAT Math Section!;GAOHbxgVpcg;04/11/2021;sat;692.0;74.0;19220.0
Davis High School student receives a perfect score on the SAT exam;rGqdj3BbpPw;19/01/2022;sat;25308.0;3426.0;897553.0
SAT Prep Guide: 10 Harvard SAT Tips Guaranteed to Get You a 1500+ *no tutor*;kh898pODd8s;12/08/2019;sat;4227.0;184.0;108874.0
中国人挑战美国SAT数学…考完一半就弃考了！？！;w3Ma0Z08IFU;02/10/2021;sat;4144.0;895.0;419705.0
R. Kelly&#39;;;;;;
how i got 1500+ on the SAT 📚 study tips!;0X1_WUKvrno;22/07/2019;sat;12892.0;778.0;290351.0
How I got a 1500+ | how to self study for the SAT | best SAT prep books 2020;_bs5A-sHfbU;31/05/2020;sat;22430.0;927.0;488575.0
SAT® Test Timer: Mock Proctor With Breaks and Clock!;9W69Q3M9thY;12/06/2019;sat;6383.0;330.0;258491.0
How To BEAT The SAT in 2022! ULTIMATE SAT 2022 GUIDE!;1xHy_imdXdc;06/01/2022;sat;1800.0;208.0;53207.0
What&#39;;;;;;
Koreans Take SAT Math Section;QyTKhDGV7L0;11/06/2016;sat;86374.0;15363.0;8596384.0
Scoring 1500+ on the SAT in 1 month || Complete Plan  No Coaching Needed  Free Study Material;Z3KKfGaGkbw;27/05/2021;sat;3083.0;140.0;55195.0
Solving the 46 Hardest SAT Math Problems from the Official Practice Tests;sIcJtXLMnRQ;23/04/2021;sat;3480.0;278.0;126212.0
[SAT Writing] 8 MUST KNOW Grammar Concepts for a Perfect Score;1VBsWYKxDmo;15/01/2018;sat;9475.0;292.0;284841.0
SAT Math: The Ultimate Guessing Trick;Z1-8o3bH674;07/10/2011;sat;712273.0;32736.0;18116954.0
I Survived A Plane Crash;jdMNoQE3mIQ;20/08/2022;mrbeast;1962726.0;62540.0;37550877.0
I Gave My 100 000 000th Subscriber An Island;2isYuQZMbdU;04/08/2022;mrbeast;3710978.0;224423.0;63310479.0
I Built Willy Wonka&#39;;;;;;
100 Girls Vs 100 Boys For $500 000;tVWWp1PqDus;23/07/2022;mrbeast;2946965.0;131040.0;71968133.0
How Bubblegum Is Made!;8kWrN2bgvSA;22/08/2022;mrbeast;302909.0;7693.0;8097268.0
$10 000 Every Day You Survive Prison;hD1YtmKXNb4;09/04/2022;mrbeast;3550678.0;157803.0;93963115.0
Never Have I Ever: IRL;U1bUwDxBu4Y;24/08/2022;mrbeast;142261.0;14797.0;2529954.0
$456 000 Squid Game In Real Life!;0e3GPea1Tyg;24/11/2021;mrbeast;14259033.0;611757.0;285526909.0
Would You Swim With Sharks For $100 000?;LnlKwzc_TNA;19/03/2022;mrbeast;2897163.0;104483.0;85522922.0
100 Chicas VS 100 Chicos por 500 000 Dólares;zvkDF3Hvq-0;20/08/2022;mrbeast;207061.0;7997.0;4573945.0
100 Kids vs 1 Pro;fqq9TSkSe2U;15/08/2022;mrbeast;365592.0;7270.0;11123363.0
World’s Most Dangerous Escape Room!;3jS_yEK8qVI;29/01/2022;mrbeast;3945358.0;145722.0;125670049.0
I Opened A Restaurant That Pays You To Eat At It;dg2Ag3e8W-Q;19/12/2020;mrbeast;3963124.0;728774.0;116842899.0
I Spent 50 Hours Buried Alive;9bqk6ZUsKyA;27/03/2021;mrbeast;6055504.0;239172.0;191988678.0
Most Expensive Hotel Room!;pgvBPAsDf2A;25/07/2022;mrbeast;374130.0;26390.0;10280971.0
100 Filles Contre 100 Garçons Pour 500 000 $;ILGQ-rJK5yg;20/08/2022;mrbeast;31521.0;926.0;889300.0
Offering People $100 000 To Quit Their Job;DuQbOQwVaNE;13/03/2021;mrbeast;2869906.0;119182.0;94508185.0
24 Hours In The Most Haunted Place On Earth;YyhKdOCwD7s;30/05/2019;mrbeast;2021442.0;121200.0;66999237.0
Last To Take Hand Off Lamborghini  Keeps It;qIsgdOVGA04;23/10/2021;mrbeast;3514143.0;129023.0;97578090.0
Going Through The Same Drive Thru 1 000 Times;QxGVgXf_LNk;05/10/2019;mrbeast;3557658.0;127113.0;160818375.0
World&#39;;;;;;
I Searched 100 Dumpsters  Here&#39;;;;;;
Last to Stop Swinging Wins $1 000 000 (Part 2);RwnN2FVaHmw;30/11/2019;mrbeast;1511358.0;81100.0;69330547.0
I Opened The World&#39;;;;;;
Most Unusual Houses!;IWWv3dq4Gb4;21/05/2022;mrbeast;378105.0;9251.0;13637506.0
World&#39;;;;;;
Extreme Moments Before Disaster!;5orcB4yyjoU;14/06/2022;mrbeast;385059.0;10374.0;17321080.0
I Gave People $1 000 000 But ONLY 1 Minute To Spend It!;LeYsRMZFUq0;15/12/2020;mrbeast;4763784.0;174632.0;110124989.0
World&#39;;;;;;
Last To Leave Circle Wins $500 000;zxYjTTXc-J8;31/08/2021;mrbeast;4437532.0;109214.0;180766617.0
$1 Burger vs $10 000 Burger!;Xzkzp2Y1t0o;02/08/2022;mrbeast;367987.0;6645.0;11118461.0
Last To Leave VR Wins $20 000;RCvnytndd9c;08/06/2019;mrbeast;2135851.0;91698.0;93319974.0
Paying People $10 000 To Eat Ghost Pepper;fWcSBWadolA;01/06/2019;mrbeast;1080199.0;36374.0;37780348.0
Giant Monopoly Game With Real Money;2nd73lyvq4w;15/02/2019;mrbeast;1552125.0;67399.0;66839006.0
Luckiest People Alive!;jgyTwWtvMdE;27/05/2022;mrbeast;446014.0;8278.0;20779962.0
Surviving 24 Hours Straight In A Desert;Ooke4YZv8Ts;16/03/2019;mrbeast;2129926.0;91190.0;98750169.0
Surviving 100 Days In The Wilderness!;z6xXgUlBxwg;12/07/2022;mrbeast;319041.0;5526.0;9734303.0
I Bought The World&#39;;;;;;
Extreme $500 000 Game Of Tag!;uocETPj4Jx4;04/09/2021;mrbeast;3136265.0;101503.0;79882619.0
World&#39;;;;;;
Last To Leave Roller Coaster Wins $20 000 - Challenge;gL6iSCSHjco;17/08/2019;mrbeast;2121115.0;65601.0;92621700.0
I Ate A $70 000 Golden Pizza;F4Y3Pkn95GI;29/02/2020;mrbeast;3206546.0;108235.0;156000008.0
Weirdest Things On Amazon!;wUoxbm9MUc0;09/05/2022;mrbeast;632277.0;19405.0;18492610.0
I Went Back To 1st Grade For A Day;A-vX1AGBGsc;31/01/2019;mrbeast;2523764.0;136866.0;134377650.0
People With Amazing Talent!;_t9LL1VcG3Q;16/07/2022;mrbeast;372266.0;6699.0;13545273.0
Reacting To The World’s Most Satisfying Videos!;T1QUEKLNPtA;05/07/2022;mrbeast;381271.0;14433.0;15014572.0
100 Million Subscriber Livestream!;er5LLR2oCmg;28/07/2022;mrbeast;492024.0;41183.0;6968660.0
MrBeast Hit 100 000 000 Subs So I Did This...;k_Xwk6Afo1U;30/07/2022;mrbeast;201509.0;9784.0;6383519.0
Giving School Supplies To The Poorest Schools In America;STiUV6XXG4E;12/08/2022;mrbeast;494889.0;23110.0;7715681.0
I Built MrBeast’s 100 Million Playbutton!;8GlEuSyQfcc;17/08/2022;mrbeast;61448.0;4080.0;1928710.0
John Dean: National Archives letter ‘very damning’ for Trump people;ObMP3SxPVbs;24/08/2022;cnn;11244.0;6530.0;755642.0
Cruise ship spots migrants lost at sea floating on dresser;LJx4AJNvyss;24/08/2022;cnn;544.0;614.0;53110.0
Tapper: Republicans take credit for bills they opposed;OfEtxu0xE2w;23/08/2022;cnn;6958.0;4724.0;288312.0
CNN reporter explains impact of student debt relief on economy;7SJA7_tz-kg;24/08/2022;cnn;656.0;1495.0;51269.0
AO VIVO: CNN PRIME TIME - 24/08/2022;GrCzvoXJgJo;24/08/2022;cnn;1120.0;9.0;66507.0
Hackers tore apart voting machines. Here&#39;;;;;;
Cooper: We&#39;;;;;;
FBI chief responds to threats after search of Trump&#39;;;;;;
Pink Floyd co-founder explains meaning behind warning at the top of his show;ml373MHAtXo;06/08/2022;cnn;29541.0;18044.0;873549.0
Former Trump White House lawyer reacts to FBI Mar-a-Lago search;4ZIhGftS2lY;10/08/2022;cnn;4634.0;4005.0;366447.0
More people use weed than tobacco in the US  new poll reveals;FQxSwZDkxRk;23/08/2022;cnn;2323.0;1979.0;83353.0
CNN reporter explains how prosecutors are inching closer to Trump;mjdR0qsxfjY;31/07/2022;cnn;5630.0;5028.0;386436.0
GOP strategist says there are two ways FBI&#39;;;;;;
&quot;;;;;;
&#39;;;;;;
Hear Bannon’s reaction to FBI search of Mar-a-Lago;P5je6gBx3EA;17/08/2022;cnn;3215.0;5058.0;288796.0
Chinese ambassador: Pelosi&#39;;;;;;
See Obama&#39;;;;;;
Hear what voters have to say about Liz Cheney&#39;;;;;;
Resumen en video de la guerra Ucrania - Rusia: 23 de agosto;nQXtTbRrAVE;24/08/2022;cnn;1531.0;175.0;85359.0
Reporter who broke major story about FBI’s search of Trump&#39;;;;;;
Cheney says she’s ‘thinking about’ running for president;g4noYHiFVpU;17/08/2022;cnn;4836.0;12045.0;264809.0
Merrick Garland announces FBI filed motion to unseal Trump warrant;sl9B4phBEII;11/08/2022;cnn;19359.0;13212.0;931636.0
Republicans rush to Trump&#39;;;;;;
‘The hypocrisy is jaw-dropping’: Honig on Trump taking the Fifth;IKe7eS5xXSg;10/08/2022;cnn;8070.0;6888.0;576311.0
Pence says he&#39;;;;;;
Former Trump aide calls Trump’s CPAC speech ‘shameful’;OBT5GVaUCCo;08/08/2022;cnn;5936.0;4649.0;473122.0
Armed Trump supporters gathered outside Phoenix FBI office;3R_Ex5Xi5Nw;14/08/2022;cnn;31563.0;38618.0;1889320.0
Trump&#39;;;;;;
Brian Stelter speaks about cancellation of his CNN show &#39;;;;;;
&#39;;;;;;
Rents are sky high  and Elon Musk&#39;;;;;;
Balancing Chemical Equations Practice Problems;eNsVaUCzvLA;28/08/2015;mathchemistry;132298.0;8115.0;4981769.0
Algebra Introduction - Basic Overview - Online Crash Course Review Video Tutorial Lessons;grnP3mduZkM;13/08/2016;mathchemistry;61100.0;4466.0;3452571.0
01 - Introduction To Chemistry - Online Chemistry Course - Learn Chemistry &amp;;;;;;
Understand Calculus in 35 Minutes;WsQQvHm4lSw;10/09/2018;mathchemistry;37430.0;1375.0;1503148.0
SCIENCE WARS - Acapella Parody | SCIENCE SONGS;LTXTeAt2mpg;04/12/2015;mathchemistry;542855.0;43802.0;18496859.0
Intro to Chemistry  Basic Concepts - Periodic Table  Elements  Metric System &amp;;;;;;
Significant Figures - A Fast Review!;l2yuDvwYq5g;19/08/2018;mathchemistry;36655.0;1387.0;1433436.0
Mathematicians vs. Physics Classes be like...;xPzR_D9qKeo;04/10/2019;mathchemistry;51924.0;3057.0;2110850.0
Mathematics and Chemistry : MathChemistry.com : Masters Degree in Math;TlEpQgYBS0E;15/04/2013;mathchemistry;1.0;2.0;63.0
The Map of Mathematics;OmJ-4B-mS-Y;01/02/2017;mathchemistry;409962.0;10759.0;10330078.0
Chemical Reactions and Equations;Hxd1TNgSuPg;03/04/2020;mathchemistry;31742.0;3089.0;1205719.0
Mathematics and Chemistry : MathChemistry.com : Masters Degree in Math;V_vguZj_7FE;15/04/2013;mathchemistry;0.0;1.0;25.0
All of Biology in 9 minutes;ax0yjzbSBa4;16/07/2020;biology;56774.0;2220.0;1011277.0
Biology 1010 Lecture 1 Intro to Biology;Q8ijKtdIRMQ;11/01/2017;biology;5902.0;274.0;313847.0
Biology: Cell Structure I Nucleus Medical Media;URUJD5NEXC8;18/03/2015;biology;396477.0;10721.0;23925458.0
Biology - Intro to Cell Structure - Quick Review!;vwAJ8ByQH2U;30/09/2018;biology;14687.0;328.0;689762.0
Stroll Through the Playlist (a Biology Review);7xeFP0SEDdc;15/04/2019;biology;19915.0;1101.0;1471735.0
What is Biology?;6v8djXa-IPQ;19/11/2017;biology;4293.0;110.0;287879.0
The Insane Biology of: The Octopus;mFP_AjJeP-M;14/11/2020;biology;226135.0;15445.0;9629509.0
Biologist Answers Biology Questions From Twitter | Tech Support | WIRED;HdwzJLTLFqc;25/11/2021;biology;128800.0;4481.0;3526040.0
Biologist Explains One Concept in 5 Levels of Difficulty - CRISPR | WIRED;sweN8d4_MUg;24/05/2017;biology;105414.0;6858.0;3863719.0
Quantum Biology: The Hidden Nature of Nature;ADiql3FG5is;17/09/2015;biology;65182.0;4679.0;9897790.0
The Insane Biology of: The Dragonfly;iJi61NAIsjs;28/08/2021;biology;104645.0;7091.0;3455728.0
2021&#39;;;;;;
The Insane Biology of: Hammerhead Sharks;lgTbQlfOSKE;01/05/2021;biology;103946.0;4516.0;3779069.0
Biologist Answers More Biology Questions From Twitter | Tech Support | WIRED;qPKHna_P9zE;22/06/2022;biology;41293.0;1941.0;1194593.0
Map of Biology;wENhHnJI1ys;09/12/2017;biology;26530.0;818.0;602137.0
DNA Structure and Replication: Crash Course Biology #10;8kK2zwjRV0M;02/04/2012;biology;85704.0;4481.0;8639567.0
1. Introduction to Human Behavioral Biology;NNnIGh9g6fA;01/02/2011;biology;310947.0;15981.0;14800155.0
The Insane Biology of: The Orca;GimCcrwYxdE;18/12/2021;biology;83509.0;5086.0;2954971.0
Cartoon x nublu x Gameboy Tetris - Biology [NCS Release] (Official Music Video);OcNV3UeesoU;19/06/2021;biology;45821.0;2121.0;2359653.0
What Are the New Discoveries in Human Biology? - with Dan Davis;SqrRW3CMOzo;09/09/2021;biology;5000.0;293.0;252524.0
The Insane Biology of: The Axolotl;bFkIG9S2Mmg;16/10/2021;biology;46953.0;1690.0;1743151.0
Biomolecules (Updated);YO244P1e9QM;12/02/2016;biology;65238.0;2121.0;5323008.0
Web of Complex Biology | Science Documentary | Bill Nye;XQgvsXQ6AyE;06/06/2019;biology;621.0;44.0;55643.0
The Insane Biology of: The Venus Flytrap;CAUOhG_c4Go;29/01/2022;biology;16576.0;787.0;452937.0
